NUMBER,IDSW,ENGLISH,INDONESIAN,FORM,ORIGINAL_FORM,LANGUAGE,LOCATION,LONGITUDE,LATITUDE,GENDER,RECORDED,MEDIALINK,REGISTER,EXCLUDE,REFERENCE,GRAMMAR_COMMENT,PRONUNCIATION_COMMENT,TRANSLATION_COMMENT,EDITING_COMMENT,CATEGORY1,CATEGORY2,CATEGORY3,CATEGORY4,HOLLE,SIL,REID,BLUST,LIST,SWA100,GUD200
0708,07.220,door,pintu,bamba,bamba,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,house,noun,,buatan manusia,0448,219*,0.0,0.0,,,
0709,07.260,floor,lantai,basal E,basal E [^b],Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,[^b],,,house,noun,,buatan manusia,0456/7,217,115.0,0.0,,,
0713,07.212,sleeping place,kamar tidur  =04.610,po'otulugan,po'otulugan~ / po'otuugan E,Tialo,Tingkulang,120.5302,0.517,,False,,,False,nan,,,,,house,noun,,,0465,,0.0,0.0,,,
0713,07.212,sleeping place,kamar tidur  =04.610,po'otuugan E,po'otulugan~ / po'otuugan E,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,house,noun,,,0465,,0.0,0.0,,,
0714,07.127,space under house,kolong ->12.070,angkopan E,angkopan E,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,house,noun,,buatan manusia,0487,224,278.0,0.0,,,
0715,07.125,attic (under the roof),loteng,paga,paga -nyo,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,-nyo,,,,house,noun,,,0472,,0.0,0.0,,,
0716,07.432,"bench, seat",bangku untuk duduk  ->12.130,podungko'an E,podungko'an E,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,household,noun,,,0489,,0.0,0.0,,,
0717,07.440,table,meja,meja,meja ~,Tialo,Tingkulang,120.5302,0.517,,False,,,False,nan,,,,,household,noun,,,,,0.0,0.0,,,
0718,07.425,"cradle, swing",dondang(an),longkung E,longkung E,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,household,noun,,,,,0.0,0.0,Z9.90R hammock = ayunan??,,
0720,07.126,storage shelf above hearth,"para, para-para ->07.125",landu'e,landu'e -nyo,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,-nyo,,,,household,noun,,buatan manusia,0473,222*,0.0,0.0,,,
0721,09.770,mat (plaited),tikar,bail E,"bail E, dota~ p7b",Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,household,noun,,buatan manusia,0468,247,178.0,0.0,,,
0721,09.770,mat (plaited),tikar,dota,"bail E, dota~ p7b",Tialo,Tingkulang,120.5302,0.517,,False,,,False,nan,,,,,household,noun,,buatan manusia,0468,247,178.0,0.0,,,
0722,07.421,pillow,bantal,tambangun E,tambangun E,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,household,noun,,buatan manusia,0469,249,217.0,0.0,,,
0722a,07.422,pillow (dutch-wife),bantal (guling),hëputo,hëputo,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,household,noun,,buatan manusia,0467,,0.0,0.0,,,
0723,07.423,blanket,selimut,talumbu,talumbu,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,household,noun,,buatan manusia,,248,24.0,0.0,,,
0724,05.370,spoon,sendok,sisiu' E,sisiu' E,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,household,noun,,,0510,,0.0,0.0,,,
0725,05.372,ladle,"ciduk, sendok",gagaligo,gagaligo   (sendok untuk nasi),Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,(sendok untuk nasi),,household,noun,,,0511,,0.0,0.0,,,
0726,05.373,ladle made of coconut shell,gayung,titilu' E,titilu' E,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,food,noun,,buatan manusia,,234*,156.0,0.0,,,
0727,05.390,fork,garpu,porok,porok / E,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,household,noun,,,,,0.0,0.0,,,
0727,05.390,fork,garpu,E,porok / E,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,household,noun,,,,,0.0,0.0,,,
0728,05.263,pot (iron),"kuali, panci   (besi)",bada' E,bada' E [^b],Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,[^b],,,household,noun,,,0493,,0.0,0.0,,,
0729,05.262,pot (earthenware),"panci, kuali (tanah liat)",'ulon E,'ulon E / 'ulon utan E,Tialo,Tingkulang,120.5302,0.517,,True,,,True,nan,,,,,household,noun,,,0494,,0.0,0.0,,,
0729,05.262,pot (earthenware),"panci, kuali (tanah liat)",'ulon utan E,'ulon E / 'ulon utan E,Tialo,Tingkulang,120.5302,0.517,,True,,,True,nan,,,,,household,noun,,,0494,,0.0,0.0,,,
0730,05.260,cooking pot,"periuk, belanga",'ulon E,'ulon E,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,household,noun,,buatan manusia,0521,231,58.0,0.0,,,
0731,05.264,pot (tea),"poci, teko",tëlë'an E,tëlë'an E,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,household,noun,,,0500,,0.0,0.0,,,
0732,05.272,rice kettle,dandang  ->05.225,kukusan,kukusan (daun nipa),Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,(daun nipa),,household,noun,,,0495,,0.0,0.0,,,
0733,05.273,rice kettle (earthenware),kundia   ??#not in Wolff#,songkolan E,songkolan E,Tialo,Tingkulang,120.5302,0.517,,True,,,True,nan,,,,,household,noun,,,0496,,0.0,0.0,,,
0734,05.350,cup,cangkir,cakir E,cakir E [1. cángkire],Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,[1. cángkire],,,household,noun,,,0498,,0.0,0.0,,,
0737,05.360,saucer (earthenware),pinggan,pinggan E,"pinggan E , polapangan E,  pongka'unan E",Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,household,noun,,,0501,,0.0,0.0,,,
0737,05.360,saucer (earthenware),pinggan,polapangan E,"pinggan E , polapangan E,  pongka'unan E",Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,household,noun,,,0501,,0.0,0.0,,,
0737,05.360,saucer (earthenware),pinggan,pongka'unan E,"pinggan E , polapangan E,  pongka'unan E",Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,household,noun,,,0501,,0.0,0.0,,,
0738,05.362,saucer (copper),pinggan tembaga,matongko,"matongko  ""washbasin""",Tialo,Tingkulang,120.5302,0.517,,True,,,True,nan,,,"""washbasin""",,household,noun,,,0503,,0.0,0.0,,,
0739,05.347,bamboo water container (long),"tempat air bambu, perian (panjang)",bandal E,bandal E,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,household,noun,,buatan manusia,0512,233,342.0,0.0,,,
0739a,05.345,bamboo water container (short),"tempat air bambu, bumbung (pendek)",koyobu,"koyobu , sau'an E =07.750",Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,household,noun,,buatan manusia,0512a,,0.0,0.0,,,
0739a,05.345,bamboo water container (short),"tempat air bambu, bumbung (pendek)",sau'an E,"koyobu , sau'an E =07.750",Tialo,Tingkulang,120.5302,0.517,,True,,,False,=07.750,,,,,household,noun,,buatan manusia,0512a,,0.0,0.0,,,
0740,05.348,"water jar, earthen water barrel",tempayan,gumbang E,gumbang E,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,household,noun,,buatan manusia,0524,232,343.0,0.0,,,
0741,07.310,"kitchen, hearth",dapur  ->01.840,abu,abu,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,house,noun,,,0474,,0.0,0.0,,,
0741a,07.311,fireplace,dapur: perapian,taíngan E,taíngan E,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,house,noun,,,0474a,,0.0,0.0,,,
0742,07.312,three-stone fireplace,tungku,tungko' E,tungko' E,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,household,noun,,buatan manusia,,230,0.0,0.0,,,
0743,01.861,extinguish (fire),padam  memadamkan api ->=04.760,momatë apiyE,momatë apiyE,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,household,tr,action,,0479,,0.0,0.0,,,
0744,01.862,make a fire,pasang  memasang api,dungku  medungku apiyE,dungku  medungku apiyE,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,household,tr,action,,0477,,0.0,0.0,,,
0745,10.380,blow (on fire),"tiup  meniup, tertiup (w)",suba,suba moN-  -in-~,Tialo,Tingkulang,120.5302,0.517,,False,,,False,nan,moN-  -in-,,,,,tr,,kata kerja,0480,397,27.0,137.0,,,16.0
0745a,01.863,blow out fire/light,padamkan lampu/api dgn meniup,sumpal,sumpal moN-E no--i~,Tialo,Tingkulang,120.5302,0.517,,False,,,False,nan,moN-E no--i,,,,,tr,,kata kerja,0479a,,0.0,0.0,,,
0746,01.890,charcoal,arang,tutug E,tutug E,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,farming,noun,,buatan manusia,0984,229*,44.0,0.0,,,
0747,01.864,"put on (light), ignite",nyalakan  menyalakan (sinar),lëgang,"lëgang më- pë'ë-, dëngkit E meN-~ ""menyala bambu"" p15",Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,më- pë'ë-,,,,household,tr,action,,0485,,0.0,0.0,,,
0747,01.864,"put on (light), ignite",nyalakan  menyalakan (sinar),dëngkit E,"lëgang më- pë'ë-, dëngkit E meN-~ ""menyala bambu"" p15",Tialo,Tingkulang,120.5302,0.517,,False,,,False,nan,meN-  ,,"""menyala bambu""",,household,tr,action,,0485,,0.0,0.0,,,
0747a,07.450,lamp,lampu,toga,"toga  p1, pajanaan E (dari tanah, pakai minyak kelapa) p32",Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,household,noun,,buatan manusia,,,0.0,0.0,,,
0747a,07.450,lamp,lampu,pajanaan E,"toga  p1, pajanaan E (dari tanah, pakai minyak kelapa) p32",Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,(dari tanah; pakai minyak kelapa),,household,noun,,buatan manusia,,,0.0,0.0,,,
0748,05.120,food,makanan,sau na'ano,sau na'ano,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,food,noun,,,0534,,0.0,0.0,,,
0749,05.420,breakfast,sarapan pagi,mosimokol E,mosimokol E,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,food,noun,,kebiasaan,,480,33.0,0.0,,,
0750,05.810,salt,garam,osuga,osuga,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,food,noun,,alam dunia,0563,199,245.0,125.0,C170 E156 F154 G166,,125.0
0751,05.850,sugar,gula,gula,gula~,Tialo,Tingkulang,120.5302,0.517,,False,,,False,nan,,,,,food,noun,,alam dunia,0701,200,0.0,0.0,C171 E156 F155 G167,,
0752,05.717,coconut pulp,ampas (kelapa),tulas E,tulas E,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,food,noun,,,0564,,0.0,0.0,Ka 201,,
0753,05.555,rice porridge,bubur nasi,'ainjoog E,'ainjoog E [anjooge],Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,[anjooge],,,food,noun,,,0556,,0.0,0.0,,,
0754,05.554,sago porridge,bubur sagu,bi'o,bi'o [^bio],Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,[^bio],,,food,noun,,,0558,,0.0,0.0,,,
0755,05.515,sago baked,sagu bakar,dangoy,dangoy -in-E moN-E,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,-in-E moN-E,,,,food,noun,,,0559,,0.0,0.0,,,
0756,05.552,sago flour,tepung sagu,labu' E,labu' E -onyo,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,-onyo,,,,food,noun,,,0557,,0.0,0.0,,,
0757,05.612,dried meat,dendeng,topa' E,topa' E,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,food,noun,,,0540,,0.0,0.0,,,
0758,05.971,egg yolk,kuning telur ->15.690,moluugonyo,"moluugonyo ->15.690, golungonyo (putihnya)",Tialo,Tingkulang,120.5302,0.517,,True,,,False,->15.690,,,,,food,noun,,,,,0.0,0.0,,,
0758,05.971,egg yolk,kuning telur ->15.690,golungonyo,"moluugonyo ->15.690, golungonyo (putihnya)",Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,(putihnya),,food,noun,,,,,0.0,0.0,,,
0760,05.820,chili,cabai,maísa,maísa,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,plants,noun,,,0690,,0.0,0.0,,,
0762,05.415,side dish,lauk-pauk,'anës E silàlau' E,'anës E silàlau' E ->05.491,Tialo,Tingkulang,120.5302,0.517,,True,,,False,->05.491,,,,,food,noun,,,0536,,0.0,0.0,,,
0763,05.840,honey,madu,manisan E,manisan E,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,food,noun,,,0876,,0.0,0.0,,,
0764,05.790,oil,minyak,latab E,latab E,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,food,noun,,,0766,,0.0,0.0,,,
0765,05.650,vegetables,sayuran,utan E,utan E,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,food,noun,,,0537,,0.0,0.0,,,
0766,05.640,"soup, broth","sup, sop",soop E,soop E,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,food,noun,,,,,0.0,0.0,,,
0767,05.920,palm wine,"tuak, saguer",tua' E,tua' E,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,food,noun,,buatan manusia,,252*,360.0,0.0,,,
0770,05.490,"stir, mix",aduk  mengaduk,galigo,galigo moN- -in-~,Tialo,Tingkulang,120.5302,0.517,,False,,,False,nan,moN- -in-,,,,food,tr,action,,,,0.0,0.0,,,
0770a,05.491,mix,campur  mencampur,lau',lau' RDP1-E,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,RDP1-E,,,,food,tr,action,,,,0.0,0.0,,,
0771,05.562,pound (rice),tumbuk  menumbuk   ->09.110,tutu,tutu moN- -in-~,Tialo,Tingkulang,120.5302,0.517,,False,,,False,nan,moN- -in-,,,,food,tr,action,,0552,,220.0,93.0,C169 E154 F153 G165,,
0772,05.560,grind,giling  menggiling,giling,giling moN-E -in-~,Tialo,Tingkulang,120.5302,0.517,,False,,,False,nan,moN-E -in-,,,,food,tr,action,,0555,,0.0,0.0,,,
0773,07.750,fetch water,"ambil  mengambil air, timba",sau',sau' moN-E,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,moN-E,,,,food,tr,action,,0513,,0.0,0.0,,,
0774,05.210,cook,masak  memasak,gabu,gabu mo- pino-~,Tialo,Tingkulang,120.5302,0.517,,False,,,False,nan,mo- pino-,,,,food,intr / tr,proc / act,kata kerja,,387*,57.0,39.0,Ka202 Sa28,,
0775,05.221,boil(ing) (of water),didih  mendidih,lumua mëlumua,lumua mëlumua / mëmua,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,,intr,event,kata kerja,,388*,30.0,0.0,,,
0775,05.221,boil(ing) (of water),didih  mendidih,mëmua,lumua mëlumua / mëmua,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,,intr,event,kata kerja,,388*,30.0,0.0,,,
0776,05.240,bake,bakar membakar,tunu,tunu moN%t-  -in--an~,Tialo,Tingkulang,120.5302,0.517,,False,,,False,nan,moN%t-  -in--an,,,,food,tr,action,,0531,,0.0,0.0,,,
0777,05.233,roast (in ashes),bembam,tondag E,tondag E moN-E no-~ -in-~,Tialo,Tingkulang,120.5302,0.517,,False,,,False,nan,moN-E no- -in-,,,,food,tr,action,,0529,,0.0,0.0,,,
0778,05.225,steam,kukus  mengukus,songkol,songkol moN-E -in-~,Tialo,Tingkulang,120.5302,0.517,,False,,,False,nan,moN-E -in-,,,,food,tr,action,,0527,,0.0,0.0,,,
0779,05.216,cook in bamboo container (sticky rice),lemang  melemang (nasi pulut),ambalang,ambalang in--anE moN-,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,in--anE moN-,,,,food,tr,action,,0525,,0.0,0.0,,,
0780,05.121,"done, cooked",masak,tasa',tasa' -omo,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,-omo,,,,household,stative,state,,0532,,0.0,0.0,,,
0781,05.232,"grill, roast",panggang,tapa,"tapa -in--anE, darang moN- na- ~",Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,-in--anE,,,,food,tr,action,,0530,,0.0,0.0,,,
0781,05.232,"grill, roast",panggang,darang,"tapa -in--anE, darang moN- na- ~",Tialo,Tingkulang,120.5302,0.517,,False,,,False,nan,moN- na- ,,,,food,tr,action,,0530,,0.0,0.0,,,
0782,05.220,"boil, cook (in pot/water)",rebus  merebus,ja'an,"ja'an moN-E -in-~, lende mo- -mo i--an~",Tialo,Tingkulang,120.5302,0.517,,False,,,False,nan,moN-E -in-,,,,food,tr,action,,0526,,0.0,0.0,,,
0782,05.220,"boil, cook (in pot/water)",rebus  merebus,lende,"ja'an moN-E -in-~, lende mo- -mo i--an~",Tialo,Tingkulang,120.5302,0.517,,False,,,False,nan,mo- -mo i--an,,,,food,tr,action,,0526,,0.0,0.0,,,
0783,09.237,"sharpen, grind",asah  mengasah,gasa,gasa mo- -in--an~ ->06.970,Tialo,Tingkulang,120.5302,0.517,,False,,,False,->06.970,mo- -in--an ,,,,farming,tr,action,,0989,,0.0,0.0,,,
0784,09.238,grindstone,batu asah,pogasaan E,pogasaan E,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,farming,noun,,,0990,,0.0,0.0,,,
0785,20.550,fish trap,bubu,bubu,bubu,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,farming,noun,,,0860,,0.0,0.0,,,
0786,20.540,"net, fish with a casting net",jala menjala,jala,jala moN--i~,Tialo,Tingkulang,120.5302,0.517,,False,,,False,nan,moN--i,,,,farming,noun,,,0861,,0.0,0.0,,,
0787,20.520,"fish hook, to fish with a line","mata kail, pancing",pë'an E,pë'an E moN-E,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,moN-E,,,,farming,noun,,,,,0.0,0.0,,,
0787a,20.530,fishing line,tali pancing,banta,banta  p51,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,farming,noun,,,,,0.0,0.0,,,
0788,20.510,fisherman,nelayan,to pondagat E  mondagatE,to pondagat E  mondagatE,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,farming,noun,,,,,0.0,0.0,,,
0789x,20.518,??,??,R?ponta momontaan E,"R?ponta momontaan E  (no """" in notes)",Tialo,Tingkulang,120.5302,0.517,,True,,,True,nan,,,"(no """" in notes)",,farming,intr / tr,action,,0859d,,0.0,0.0,,,
0790,20.560,bait,umpan,ayam E,ayam E,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,farming,noun,,,,,0.0,0.0,,,
0791,10.815,stern,buritan,pogulinan E,pogulinan E,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,farming,noun,,,1047,,0.0,0.0,,,
0791a,10.816,bow of boat,haluan kapal,duung E,duung E,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,farming,noun,,,1047a,,0.0,0.0,,,
0792,10.832,outrigger,"cadik, katir",'atig E,'atig E,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,farming,noun,,,1044,,0.0,0.0,,,
0792a,10.833,outrigger: connective sticks attaching float,katir: penghubung untuk pengapung,pagu,pagu,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,farming,noun,,,1044a,,0.0,0.0,,,
0792b,10.834,outrigger boom,katir: palang,bolatan E,bolatan E,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,farming,noun,,,1044b,,0.0,0.0,,,
0793,10.851,canoe paddle,dayung,bosoy E,bosoy E,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,farming,noun,,buatan manusia,,227,42.0,0.0,,,
0794,10.852,paddle,kayuh  mengayuh  ->08.220,'aug E,'aug E moN%k-,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,moN%k-,,,,farming,intr,action,,1042,,0.0,0.0,,,
0795,10.860,"rudder, helm",kemudi -> 10.815,gugulin E,gugulin E,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,farming,noun,,,1038,,0.0,0.0,,,
0796,10.880,"sail, to sail","layar, berlayar",layag,layag mo-E,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,mo-E,,,,farming,intr / nou,action,,1036/37,,0.0,0.0,,,
0798,10.930,"cargo, take on cargo",muat  memuat barang,ulan,ulan moN-E,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,moN-E,,,,farming,tr,action,,1048,,0.0,0.0,,,
0799a,10.920,haul ashore,daratkan perahu,songgal,songgal më-E,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,më-E,,,,farming,intr,action,,1055a,,0.0,0.0,,,
0799c,10.925,launch boat (from beach),luncurkan perahu,busul,busul  moN-E,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,moN-E,,,,farming,intr,action,,1056a,,0.0,0.0,,,
0800,10.910,harbour,pelabuhan,labuan E,labuan E,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,farming,noun,,,1051,,0.0,0.0,,,
0801,10.850,"oar, paddle",pengayuh,dadayu,dadayu,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,farming,noun,,,1040,,0.0,0.0,,,
0802,10.830,"canoe, boat",perahu,pëangan E,pëangan E,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,farming,noun,,buatan manusia,1033,226*,41.0,0.0,C164 E149 F148 G160,,
0803,10.840,raft,rakit,ga'itan E,ga'itan E,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,farming,noun,,buatan manusia,1050,228,223.0,0.0,,,
0804,10.890,anchor,sauh,tapu,tapu,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,farming,noun,,,1049,,0.0,0.0,,,
0805,10.870,mast,tiang perahu,pantidoang E,pantidoang E,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,farming,noun,,,1035,,0.0,0.0,,,
0806,08.130,"garden, dry rice/corn field","kebun, ladang",jo'on E,jo'on E,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,farming,noun,,,0653/655,254*,300.0,0.0,Z8.12 swidden (field) dry,,
0807,08.530,"plant, vegetation",tumbuhan,gayap E,gayap E / ayap~,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,farming,noun,,,0660,,0.0,0.0,,,
0807,08.530,"plant, vegetation",tumbuhan,ayap,gayap E / ayap~,Tialo,Tingkulang,120.5302,0.517,,False,,,False,nan,,,,,farming,noun,,,0660,,0.0,0.0,,,
0808,08.325,pick,petik  memetik,lolu,lolu më-  i-~,Tialo,Tingkulang,120.5302,0.517,,False,,,False,nan,më-  i-,,,,farming,tr,action,,0673,,0.0,0.0,,,
0809,08.150,"till, cultivate","mengerjakan tanah (pacul, cangkul)",monggama pëtu,monggama pëtu =09.120,Tialo,Tingkulang,120.5302,0.517,,True,,,False,=09.120,,,,,farming,intr,action,,0641,,0.0,0.0,,,
0810,01.851,burn (field),bakar  membakar (kebun) ->08.150,lampun,lampun mo-E i--an~,Tialo,Tingkulang,120.5302,0.517,,False,,,False,nan,mo-E i--an,,,,,tr,action,kata kerja,1276,405*,35.0,144.0,C48 D97 E41 F41 G43,,19.0
0811,01.852,burn (intr.),sedang terbakar (intr.),pëpeësë 'alampunanE,pëpeësë 'alampunanE/nalampuni,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,,intr,event,,1277,,0.0,0.0,,,
0811,01.852,burn (intr.),sedang terbakar (intr.),nalampuni,pëpeësë 'alampunanE/nalampuni,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,,intr,event,,1277,,0.0,0.0,,,
0812,08.531,plant,tanam  menanam,pomula,pomula M- -in-~,Tialo,Tingkulang,120.5302,0.517,,False,,,False,nan,M- -in-,,,,farming,tr,action,kata kerja,0665,406*,219.0,84.0,,,
0813,12.530,grow,tumbuh    ->08.530#->?#,tubu,"tubu -mo -um-   monubu ""menapis, membersihkan""",Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,"-mo -um-   monubu ""menapis",,,,,intr,process,kata kerja,1078,407,0.0,86.0,,,
0813,12.530,grow,tumbuh    ->08.530#->?#,"membersihkan""","tubu -mo -um-   monubu ""menapis, membersihkan""",Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,,intr,process,kata kerja,1078,407,0.0,86.0,,,
0814,08.415,harvest,tuai  menuai,otol,"otol moN- in-~  (rice), toto' moN-E in-~  (corn)",Tialo,Tingkulang,120.5302,0.517,,False,,,False,nan,moN- in-  ,,(rice),,farming,intr / tr,action,,0670,,0.0,0.0,,,
0814,08.415,harvest,tuai  menuai,toto',"otol moN- in-~  (rice), toto' moN-E in-~  (corn)",Tialo,Tingkulang,120.5302,0.517,,False,,,False,nan,moN-E in-  ,,(corn),,farming,intr / tr,action,,0670,,0.0,0.0,,,
0815,08.281,make a hole (with dibble in ground),membuat lubang dgn tugal,suang,"suang moN--E, dutul moN-E -in-~",Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,moN--E,,,,farming,tr,action,,0646/66,,0.0,0.0,,,
0815,08.281,make a hole (with dibble in ground),membuat lubang dgn tugal,dutul,"suang moN--E, dutul moN-E -in-~",Tialo,Tingkulang,120.5302,0.517,,False,,,False,nan,moN-E -in-,,,,farming,tr,action,,0646/66,,0.0,0.0,,,
0816,08.280,dibble,tugal,suan E,suan E,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,farming,noun,,,0645,,0.0,0.0,,,
0818,08.310,sow (scattering the seeds),tabur  menabur benih,bubuy,"bubuy  moN-E -in-~ (dry crops), ambur moN-E (sawah)",Tialo,Tingkulang,120.5302,0.517,,False,,,False,nan,moN-E -in- ,,(dry crops),,farming,intr / tr,action,,0663,,0.0,0.0,,,
0818,08.310,sow (scattering the seeds),tabur  menabur benih,ambur,"bubuy  moN-E -in-~ (dry crops), ambur moN-E (sawah)",Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,moN-E ,,(sawah),,farming,intr / tr,action,,0663,,0.0,0.0,,,
0819,08.340,thresh with the feet,injak padi,io',io' moN-E in-~,Tialo,Tingkulang,120.5302,0.517,,False,,,False,nan,moN-E in-,,,,farming,tr,action,,0666,,0.0,0.0,,,
0820,08.370,winnow,tampi  menampi,lëmbas,"lëmbas mo-E  ""membanting""",Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,mo-E  ,,"""membanting""",,farming,tr,action,kata kerja,,408,362.0,0.0,,,
0821,08.489,knife for cutting rice plant,ani-ani,ra'opan E,ra'opan E,Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,,,farming,noun,,,0651,,0.0,0.0,,,
0822,08.315,seedling (rice),"bibit (padi), benih",banë,"banë (ladang), bibit E (sawah)",Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,(ladang),,,noun,,tumbuh-tumbuhan,0667,174*,0.0,0.0,C5 D23,,
0822,08.315,seedling (rice),"bibit (padi), benih",bibit E,"banë (ladang), bibit E (sawah)",Tialo,Tingkulang,120.5302,0.517,,True,,,False,nan,,,(sawah),,,noun,,tumbuh-tumbuhan,0667,174*,0.0,0.0,C5 D23,,
